epoch,lr,train_loss,train_acc,val_loss,val_acc,best_val_acc,best_epoch
0,4e-05,2.23818021741949,0.3133835854853765,2.0214308858311214,0.2985681380638064,0.2985681380638064,0
1,6e-05,1.6823770425745472,0.5028124027691351,1.7260111494295143,0.43357226347634764,0.43357226347634764,1
2,8e-05,1.3731547318116137,0.5934716766490354,1.5341101859924686,0.5169915429042904,0.5169915429042904,2
3,0.0001,1.195944767600643,0.6379402127411326,1.3984598865603457,0.5679919554455446,0.5679919554455446,3
4,0.00012,1.0848287268313994,0.6660703173615432,1.3027092213153315,0.5993021177117712,0.5993021177117712,4
5,0.00014,1.0089110596697748,0.685512844197262,1.2300559666552822,0.6227396177117712,0.6227396177117712,5
6,0.00016,0.953667519918939,0.7002493971686372,1.1802934081640968,0.6364222359735974,0.6364222359735974,6
7,0.00018,0.9119388864659046,0.7114212235532047,1.1405195698092874,0.6494946369636964,0.6494946369636964,7
8,0.0002,0.8790670530574991,0.7206144018357187,1.1015812422838411,0.6578915704070407,0.6578915704070407,8
9,0.0002,0.8524472821775103,0.7275542548226509,1.084125037043795,0.6625154702970297,0.6625154702970297,9
10,0.0001999863304992469,0.8311916679867173,0.7337442147635346,1.0581749766835546,0.6697263476347635,0.6697263476347635,10
11,0.00019994532573409262,0.8146144520739406,0.7383942808805227,1.0289139656475013,0.6786733360836084,0.6786733360836084,11
12,0.00019987699691483048,0.8009648116464265,0.7420039767423771,1.008394763545759,0.685746699669967,0.685746699669967,12
13,0.00019978136272187747,0.7895796784126172,0.7454593186060983,1.0100903227777764,0.6840277777777778,0.685746699669967,12
14,0.000199658449300667,0.7799172899555403,0.748147752022402,0.9870633456048661,0.688935299779978,0.688935299779978,14
15,0.00019950829025450114,0.7715426098506645,0.7503561080429372,0.98495925148197,0.6885743261826183,0.688935299779978,14
16,0.00019933092663536382,0.7641253069312066,0.7524696639701307,0.9741128082781604,0.6924247112211221,0.6924247112211221,16
17,0.00019912640693269752,0.7576677366006278,0.7545431121655258,0.9749080257447246,0.6934646589658966,0.6934646589658966,17
18,0.00019889478706014687,0.7519263082879927,0.7559954982109521,0.9654423734798159,0.6960688256325632,0.6960688256325632,18
19,0.00019863613034027224,0.7465884128044167,0.7575001458462974,0.956097837394089,0.6974439631463146,0.6974439631463146,19
20,0.00019835050748723824,0.7418705544712088,0.7589452395768512,0.9610468889161436,0.6974181793179318,0.6974439631463146,19
21,0.00019803799658748094,0.7375039341810259,0.7604583949128811,0.9477967604486593,0.6992488311331133,0.6992488311331133,21
22,0.00019769868307835994,0.733456273032926,0.7614489343497199,0.9415140725401762,0.7021624037403741,0.7021624037403741,22
23,0.0001973326597248006,0.7299561726431262,0.7623471044648413,0.9492096713404975,0.7012427805280528,0.7021624037403741,22
24,0.00019694002659393305,0.7263638891265788,0.763335213130056,0.9381710918429661,0.7019217546754676,0.7021624037403741,22
25,0.00019652089102773488,0.7233613414206561,0.7643500602831362,0.9398961480301206,0.7038469471947195,0.7038469471947195,25
26,0.00019607536761368484,0.7203183879968018,0.7654025843963908,0.9352588338820454,0.7058237073707371,0.7058237073707371,26
27,0.00019560357815343577,0.7174832426618921,0.7660467388767891,0.9301143412214957,0.7060901402640264,0.7060901402640264,27
28,0.00019510565162951537,0.714872287086767,0.7667358626322339,0.9248307575487068,0.7081442519251925,0.7081442519251925,28
29,0.00019458172417006347,0.7124064885909763,0.767795679060361,0.9251459239274099,0.7077746837183718,0.7081442519251925,28
30,0.00019403193901161613,0.7100768871535851,0.7683960796515246,0.9296477129488233,0.7064081408140814,0.7081442519251925,28
31,0.0001934564464599461,0.7079895039708554,0.7689721725264468,0.9113828790332094,0.7103616611661167,0.7103616611661167,31
32,0.00019285540384897073,0.7057269172929576,0.7696515731953951,0.9177023736294871,0.7115906903190319,0.7115906903190319,32
33,0.00019222897549773848,0.7038456515710994,0.7701924198817672,0.9222696848762836,0.7090982535753575,0.7115906903190319,32
34,0.00019157733266550575,0.7019573793918654,0.7706797895924082,0.910774503243376,0.7119000962596259,0.7119000962596259,34
35,0.00019090065350491626,0.700249235750209,0.7715050365588052,0.9216493202252488,0.7071300880088008,0.7119000962596259,34
36,0.00019019912301329592,0.6984641808267699,0.7718271137990044,0.9211218439706481,0.7102843096809681,0.7119000962596259,34
37,0.00018947293298207635,0.6968454147023152,0.772207529558183,0.9172067399596748,0.7112812843784379,0.7119000962596259,34
38,0.0001887222819443612,0.6953074614602583,0.7729063764001245,0.9017925316547797,0.714770695819582,0.714770695819582,38
39,0.0001879473751206489,0.6938702989307041,0.7732126536247667,0.9043883136068896,0.7136619911991199,0.714770695819582,38
40,0.00018714842436272773,0.6923131982806905,0.7736866540914747,0.9105684242167227,0.7132580445544554,0.714770695819582,38
41,0.00018632564809575742,0.6909617515328366,0.7741254083696328,0.9068103719531375,0.7156731298129813,0.7156731298129813,41
42,0.0001854792712585539,0.6896005638578921,0.7746480242688238,0.897619164947367,0.7177358360836084,0.7177358360836084,42
43,0.00018460952524209355,0.6884156369836566,0.7748497783136279,0.8992804348534352,0.7152949669966997,0.7177358360836084,42
44,0.00018371664782625287,0.6871634669458191,0.7752338402302427,0.9092258904764492,0.7136963696369637,0.7177358360836084,42
45,0.00018280088311480201,0.6860212642136166,0.7755923790448039,0.9019657337363928,0.7149082095709571,0.7177358360836084,42
46,0.00018186248146866927,0.6849084321430328,0.7760189794648413,0.8988916329687053,0.7164896177117712,0.7177358360836084,42
47,0.00018090169943749476,0.6838426273582734,0.7761526719041693,0.8933234658702897,0.7185351347634763,0.7185351347634763,47
48,0.0001799187996894925,0.6828409794256712,0.7766947339763535,0.8972882974659255,0.7187070269526953,0.7187070269526953,48
49,0.00017891405093963938,0.6819182225243973,0.7769365957529558,0.8964479963312579,0.7159653465346535,0.7187070269526953,48
50,0.00017788772787621126,0.6809047291422751,0.7771456421126323,0.8955399901887896,0.7190422167216721,0.7190422167216721,50
51,0.00017684011108568592,0.6799985346544879,0.7774810885967641,0.8886524433284441,0.7206751925192519,0.7206751925192519,51
52,0.0001757714869760335,0.6790858433716922,0.7776719041692595,0.8976731921973402,0.7174436193619362,0.7206751925192519,51
53,0.0001746821476984154,0.6781938515172363,0.7780401660703173,0.9082768173238757,0.7151918316831684,0.7206751925192519,51
54,0.00017357239106731317,0.6773737704227188,0.7782394893434972,0.9033483365843661,0.7156215621562156,0.7206751925192519,51
55,0.00017244252047910892,0.6766281300401124,0.7783257817361543,0.8940873188350854,0.7184062156215621,0.7206751925192519,51
56,0.00017129284482913972,0.6758200445750817,0.7787341513690106,0.890766272778296,0.7186554592959296,0.7206751925192519,51
57,0.00017012367842724887,0.6750138450944801,0.7788107206751711,0.892797746346204,0.7176412953795379,0.7206751925192519,51
58,0.0001689353409118566,0.674154665578428,0.7792215210796515,0.893584702635231,0.7204517326732673,0.7206751925192519,51
59,0.00016772815716257412,0.6735219074170932,0.779398967408214,0.8860361030851917,0.7219901677667767,0.7219901677667767,59
60,0.0001665024572113848,0.6727318413226443,0.7796724292159303,0.8841635099273047,0.7208556793179318,0.7219901677667767,59
61,0.00016525857615241687,0.672228414484189,0.7798231370566272,0.8806477260865001,0.722729304180418,0.722729304180418,61
62,0.00016399685405033167,0.6716913621694165,0.7798960602053516,0.8921959032319954,0.7184491886688669,0.722729304180418,61
63,0.0001627176358473537,0.6708549044854758,0.7802387990043559,0.8809097577767535,0.7207009763476347,0.722729304180418,61
64,0.0001614212712689668,0.6702850458038914,0.7803445375700062,0.888545649410999,0.7217667079207921,0.722729304180418,61
65,0.00016010811472830252,0.66976150712688,0.7806240763067829,0.8870722861966678,0.7196954070407041,0.722729304180418,61
66,0.00015877852522924732,0.6691319093840717,0.7806836302115744,0.8754323236029534,0.7228582233223322,0.7228582233223322,66
67,0.00015743286626829437,0.6684898665845951,0.7808331226664592,0.8783099111681856,0.7228410341034104,0.7228582233223322,66
68,0.0001560715057351673,0.6679399977875705,0.7808112457218419,0.8822334826451586,0.7217065456545655,0.7228582233223322,66
69,0.00015469481581224272,0.6674800068974569,0.7812633692439328,0.8786332143021889,0.7225660066006601,0.7228582233223322,66
70,0.0001533031728727994,0.6668983142273576,0.7814444617299315,0.8838201486500445,0.7206665979097909,0.7228582233223322,66
71,0.00015189695737812152,0.6663828092327605,0.781602461885501,0.8852211516944751,0.7211478960396039,0.7228582233223322,66
72,0.0001504765537734844,0.6658650536528269,0.7815477695239577,0.8879376144954736,0.7198501100110011,0.7228582233223322,66
73,0.00014904235038305083,0.665378143087113,0.7819549237710018,0.8817603282540283,0.7224370874587459,0.7228582233223322,66
74,0.00014759473930370736,0.6650412207296641,0.781941554527069,0.8761673897537592,0.7235543866886689,0.7235543866886689,74
75,0.0001461341162978688,0.6644320610746064,0.7820497238643435,0.8807629446188608,0.7231762238723872,0.7235543866886689,74
76,0.00014466088068528068,0.6639375113595252,0.7821785547604232,0.8765710767674105,0.7243107123212321,0.7243107123212321,76
77,0.00014317543523384928,0.6635131967609241,0.7823693703329185,0.8880175755690164,0.72129400440044,0.7243107123212321,76
78,0.00014167818604952906,0.6631449487317624,0.7825601859054138,0.8823399526385716,0.7217065456545655,0.7243107123212321,76
79,0.00014016954246529696,0.6627591141796884,0.7827789553515868,0.8794909392712009,0.7244052530253026,0.7244052530253026,79
80,0.00013864991692924523,0.6623113776633067,0.7828725400591163,0.8749277527772947,0.7242075770077008,0.7244052530253026,79
81,0.00013711972489182208,0.6619009133370382,0.7829029247044181,0.8769496976017821,0.7228754125412541,0.7244052530253026,79
82,0.00013557938469225167,0.6615860920628925,0.7830110940416926,0.8802244073749245,0.7223855198019802,0.7244052530253026,79
83,0.00013402931744416433,0.6611755182079893,0.7831897557560672,0.8780293343353062,0.7218182755775577,0.7244052530253026,79
84,0.00013246994692046836,0.6608357303767154,0.7832614635189795,0.8752846086707183,0.723846603410341,0.7244052530253026,79
85,0.00013090169943749476,0.6604861984285569,0.7832857712352209,0.8755579932097948,0.7235543866886689,0.7244052530253026,79
86,0.0001293250037384465,0.6600731061939579,0.7836613254511512,0.8711243409528198,0.7263304455445545,0.7263304455445545,86
87,0.00012774029087618446,0.6598100733445458,0.7837707101742377,0.8698462059985687,0.7265539053905391,0.7265539053905391,87
88,0.00012614799409538198,0.6594827608729863,0.7838193256067206,0.8698510556462312,0.7249896864686468,0.7265539053905391,87
89,0.00012454854871407994,0.6591535083017663,0.7838229717641568,0.8645211647052576,0.7247318481848185,0.7265539053905391,87
90,0.00012294239200467516,0.6589106260135297,0.7840417412103298,0.8749395251208537,0.7246115236523653,0.7265539053905391,87
91,0.0001213299630743747,0.6584673033564745,0.7840879258711886,0.8745762635641234,0.7245083883388339,0.7265539053905391,87
92,0.00011971170274514802,0.658117821332306,0.7840672643123833,0.8726913938493487,0.7254537953795379,0.7265539053905391,87
93,0.000118088053433211,0.6579877312463785,0.7841000797293093,0.869120500432645,0.7249467134213421,0.7265539053905391,87
94,0.00011645945902807341,0.6576607887909586,0.7844002800248911,0.8655512688970408,0.7266054730473047,0.7266054730473047,94
95,0.0001148263647711842,0.6573234583252917,0.7843674646079651,0.8674206734031472,0.725754606710671,0.7266054730473047,94
96,0.00011318921713420691,0.6570080452330304,0.784465910858743,0.8774814566042033,0.7228066556655666,0.7266054730473047,94
97,0.00011154846369695863,0.6568175509395848,0.784431880056005,0.8755445840662986,0.7241474147414741,0.7266054730473047,94
98,0.0001099045530250463,0.6565244693005389,0.7846457879589297,0.876301656068355,0.7245427667766776,0.7266054730473047,94
99,0.00010825793454723325,0.6562938280334069,0.784701695706285,0.8691391850134196,0.7261499587458746,0.7266054730473047,94
100,0.00010660905843256994,0.655975961878052,0.7847843419415059,0.8676009535199345,0.726871905940594,0.726871905940594,100
101,0.00010495837546732224,0.6557393371131602,0.7848985882078406,0.8716933438749072,0.7250842271727173,0.726871905940594,100
102,0.00010330633693173082,0.6555412364584656,0.7849083112943372,0.8782553277393379,0.723683305830583,0.726871905940594,100
103,0.00010165339447663587,0.6552841534656104,0.7850529422059739,0.8771729816829148,0.7250670379537953,0.726871905940594,100
104,0.0001,0.6550903933420639,0.784938695939639,0.8739126564645925,0.7250412541254125,0.726871905940594,100
105,9.834660552336415e-05,0.6548710471365714,0.7850249883322962,0.8769712981545623,0.7244826045104511,0.726871905940594,100
106,9.669366306826919e-05,0.6546348867092951,0.7849678651991289,0.8690785455166048,0.725608498349835,0.726871905940594,100
107,9.504162453267777e-05,0.6544356267869139,0.7851586807716241,0.8708952332224914,0.7244396314631463,0.726871905940594,100
108,9.339094156743007e-05,0.6542305010553465,0.785424850264468,0.8619214189786985,0.7282298542354235,0.7282298542354235,108
109,9.174206545276677e-05,0.6540440935931298,0.7854260656502801,0.8801872339120137,0.7244224422442245,0.7282298542354235,108
110,9.009544697495374e-05,0.6537949325657069,0.7853434194150591,0.8733114256258189,0.7254795792079208,0.7282298542354235,108
111,8.845153630304139e-05,0.6536628396598612,0.7855038503422527,0.8697490266578557,0.7249553080308031,0.7282298542354235,108
112,8.681078286579311e-05,0.6534245448892875,0.7856253889234599,0.8654243599857041,0.7265882838283828,0.7282298542354235,108
113,8.517363522881579e-05,0.6532757925779537,0.7855026349564406,0.8638964861926466,0.7275336908690869,0.7282298542354235,108
114,8.35405409719266e-05,0.6530095724934885,0.7857153274735532,0.8688454169644775,0.7254623899889989,0.7282298542354235,108
115,8.191194656678904e-05,0.6528769911040263,0.7858222814250155,0.8710659611539873,0.7273274202420242,0.7282298542354235,108
116,8.028829725485199e-05,0.6527567266231008,0.785879404558183,0.8647369915830552,0.7269234735973598,0.7282298542354235,108
117,7.867003692562534e-05,0.6525215647127143,0.7858064814094586,0.8667139976528218,0.7260468234323433,0.7282298542354235,108
118,7.705760799532485e-05,0.6523809268671901,0.7859729892657125,0.8716945286893477,0.7253076870187019,0.7282298542354235,108
119,7.54514512859201e-05,0.6522024720814484,0.7859073584318607,0.8706554841287065,0.725299092409241,0.7282298542354235,108
120,7.385200590461803e-05,0.6520337087809854,0.7860155277691351,0.8672339836231815,0.7261069856985699,0.7282298542354235,108
121,7.225970912381556e-05,0.6519394689045416,0.785981496966397,0.8706382243874574,0.7260296342134214,0.7282298542354235,108
122,7.067499626155354e-05,0.6517580764295154,0.7860155277691351,0.8661330146561361,0.7263132563256326,0.7282298542354235,108
123,6.909830056250527e-05,0.6516613748107701,0.7861577279091475,0.8684911262346442,0.7276540154015402,0.7282298542354235,108
124,6.753005307953167e-05,0.6514500169258497,0.7861966202551338,0.8663900807352349,0.7275938531353136,0.7282298542354235,108
125,6.59706825558357e-05,0.6513157851516496,0.7861771740821406,0.8643657682162307,0.727353204070407,0.7282298542354235,108
126,6.442061530774834e-05,0.6512255911583773,0.7861419278935905,0.8634506076803826,0.727043798129813,0.7282298542354235,108
127,6.28802751081779e-05,0.651082835845793,0.786318158836341,0.8641759221768878,0.7284790979097909,0.7284790979097909,127
128,6.135008307075481e-05,0.6509448792078366,0.7863290973086496,0.864600500979177,0.7271641226622663,0.7284790979097909,127
129,5.983045753470308e-05,0.6508419121654417,0.7864141743154948,0.8668376217187435,0.7267429867986799,0.7284790979097909,127
130,5.832181395047098e-05,0.6507045229770563,0.7864044512289982,0.8667241970304609,0.7267601760176018,0.7284790979097909,127
131,5.6824564766150726e-05,0.6506226833888886,0.7864700820628501,0.8626748686051867,0.7275508800880088,0.7284790979097909,127
132,5.533911931471936e-05,0.6504662997543107,0.7864482051182328,0.8609320615777875,0.7280235836083608,0.7284790979097909,127
133,5.386588370213124e-05,0.6503845541538033,0.7865551590696951,0.864772802597881,0.7289260176017601,0.7289260176017601,133
134,5.240526069629265e-05,0.6502260208204064,0.7865405744399502,0.8713450779025704,0.7255139576457645,0.7289260176017601,133
135,5.095764961694922e-05,0.650090613532823,0.786552728298071,0.87026580174764,0.7254194169416942,0.7289260176017601,133
136,4.952344622651566e-05,0.6500150977489588,0.7866706207218419,0.8665755124244229,0.7271899064906491,0.7289260176017601,133
137,4.810304262187852e-05,0.6499246457903446,0.7865089744088364,0.8622713699133614,0.7283501787678768,0.7289260176017601,133
138,4.669682712720065e-05,0.6498420566746962,0.7866317283758556,0.8597903187059858,0.7287197469746974,0.7289260176017601,133
139,4.530518418775733e-05,0.649717453034976,0.7865065436372122,0.8707228848839751,0.7266742299229924,0.7289260176017601,133
140,4.392849426483274e-05,0.6496511583159114,0.7868419901213441,0.8686345394032754,0.72719850110011,0.7289260176017601,133
141,4.256713373170564e-05,0.6495253600982234,0.7867532669570628,0.8739037229479736,0.7258921204620462,0.7289260176017601,133
142,4.12214747707527e-05,0.6494834876683608,0.7869100517268202,0.868195330185203,0.726227310231023,0.7289260176017601,133
143,3.9891885271697496e-05,0.6494166369978212,0.7867301746266335,0.8657364745934805,0.7277743399339934,0.7289260176017601,133
144,3.857872873103322e-05,0.6492518495534174,0.786855359365277,0.863252542035939,0.7278688806380638,0.7289260176017601,133
145,3.7282364152646297e-05,0.6491750057765839,0.7869659594741755,0.8646091482099002,0.7272586633663366,0.7289260176017601,133
146,3.600314594966834e-05,0.6491228748569595,0.7869623133167393,0.8613903200534573,0.7276282315731574,0.7289260176017601,133
147,3.4741423847583134e-05,0.6490591343471406,0.7868638670659615,0.864526143922533,0.7276883938393839,0.7289260176017601,133
148,3.349754278861517e-05,0.6489776415563772,0.7870145749066584,0.867751278991353,0.7265710946094609,0.7289260176017601,133
149,3.227184283742591e-05,0.6489012322592008,0.7869331440572496,0.8675906844068282,0.7268203382838284,0.7289260176017601,133
150,3.106465908814342e-05,0.6488379261919484,0.7869452979153703,0.8654740184906161,0.726725797579758,0.7289260176017601,133
151,2.9876321572751144e-05,0.648771327997337,0.787109375,0.8651067427020392,0.7280579620462047,0.7289260176017601,133
152,2.87071551708603e-05,0.6487052090878656,0.7870291595364033,0.8664048467204385,0.7272930418041804,0.7289260176017601,133
153,2.7557479520891104e-05,0.6486355758781528,0.7869768979464842,0.8655691405858669,0.7275079070407041,0.7289260176017601,133
154,2.6427608932686843e-05,0.648582686826021,0.7870777749688861,0.8686912489934068,0.7270609873487349,0.7289260176017601,133
155,2.5317852301584643e-05,0.6485181731248985,0.7870741288114499,0.8634694990414072,0.7284189356435643,0.7289260176017601,133
156,2.422851302396655e-05,0.64847661752321,0.787092359598631,0.8657181165268187,0.7278860698569857,0.7289260176017601,133
157,2.315988891431412e-05,0.648413429255803,0.7870340210796515,0.8628517087995679,0.7286166116611661,0.7289260176017601,133
158,2.2112272123788768e-05,0.6483585227329537,0.7871251750155569,0.8628823657830557,0.7283329895489549,0.7289260176017601,133
159,2.1085949060360654e-05,0.6483168268915875,0.7870704826540137,0.8671353931802072,0.7275250962596259,0.7289260176017601,133
160,2.008120031050753e-05,0.648263899784468,0.787227267423771,0.8657393372885072,0.7276454207920792,0.7289260176017601,133
161,1.9098300562505266e-05,0.6482134317491243,0.7872005289359054,0.8650127804056383,0.7274907178217822,0.7289260176017601,133
162,1.8137518531330767e-05,0.6481586183979412,0.7871956673926571,0.8677373060954549,0.7276626100110011,0.7289260176017601,133
163,1.7199116885197995e-05,0.6481505577135471,0.7871859443061605,0.8638971546302141,0.7275422854785478,0.7289260176017601,133
164,1.6283352173747145e-05,0.6480862142213324,0.7872236212663348,0.8655175939776061,0.7274219609460946,0.7289260176017601,133
165,1.5390474757906446e-05,0.6480523691684767,0.787228482809583,0.8638697701318823,0.7281439081408141,0.7289260176017601,133
166,1.4520728741446089e-05,0.6480269246614714,0.7872831751711263,0.8657397468491356,0.7276712046204621,0.7289260176017601,133
167,1.3674351904242611e-05,0.6479835509141187,0.7872928982576229,0.8650761187338856,0.7283329895489549,0.7289260176017601,133
168,1.2851575637272262e-05,0.6479444140295991,0.7872916828718108,0.8633273938635919,0.7284275302530253,0.7289260176017601,133
169,1.2052624879351104e-05,0.6479204090100011,0.7873050521157436,0.8629038994527362,0.7283501787678768,0.7289260176017601,133
170,1.1277718055638819e-05,0.6478784559821964,0.7872357751244555,0.8648674400529452,0.7278087183718371,0.7289260176017601,133
171,1.0527067017923654e-05,0.6478533857938438,0.7872868213285625,0.8622335070299499,0.7285392601760176,0.7289260176017601,133
172,9.80087698670411e-06,0.6478134474549593,0.7872479289825762,0.8611206863776292,0.7284619086908691,0.7289260176017601,133
173,9.09934649508375e-06,0.6477987635706847,0.787346375233354,0.8620562331117813,0.7286423954895489,0.7289260176017601,133
174,8.422667334494249e-06,0.6477741285667111,0.7872588674548848,0.863770484399743,0.7279032590759076,0.7289260176017601,133
175,7.771024502261526e-06,0.6477500083065211,0.7872126827940261,0.8635559341039333,0.7282040704070407,0.7289260176017601,133
176,7.144596151029303e-06,0.6477283799804066,0.787329359831985,0.8640050141200243,0.7277657453245324,0.7289260176017601,133
177,6.543553540053926e-06,0.6477051416612517,0.7873488060049783,0.8639136595432252,0.7282384488448845,0.7289260176017601,133
178,5.968060988383883e-06,0.6476890916548387,0.787329359831985,0.8636198198244517,0.7279290429042904,0.7289260176017601,133
179,5.418275829936537e-06,0.6476654614360716,0.7873135598164281,0.8651272131599347,0.7276712046204621,0.7289260176017601,133
180,4.8943483704846475e-06,0.6476594965207184,0.787278313627878,0.8641151050136427,0.7275422854785478,0.7289260176017601,133
181,4.3964218465642355e-06,0.6476414568244706,0.7873548829340385,0.8633339066710016,0.7281782865786579,0.7289260176017601,133
182,3.924632386315186e-06,0.6476275508420098,0.7873597444772868,0.8634279572924372,0.7281868811881188,0.7289260176017601,133
183,3.4791089722651436e-06,0.6476096992323542,0.7872965444150591,0.8645595986523119,0.7277485561056105,0.7289260176017601,133
184,3.059973406066963e-06,0.6475981615608942,0.7873415136901057,0.8629173250219347,0.7280493674367436,0.7289260176017601,133
185,2.667340275199426e-06,0.6475864609873807,0.7873232829029247,0.8633448328777771,0.728161097359736,0.7289260176017601,133
186,2.3013169216400733e-06,0.6475739026930144,0.7873111290448039,0.8636353415231107,0.7281868811881188,0.7289260176017601,133
187,1.9620034125190644e-06,0.64756874828214,0.787377975264468,0.8635189941417266,0.7280235836083608,0.7289260176017601,133
188,1.6494925127617634e-06,0.6475614282234752,0.7873172059738643,0.8628551923271321,0.728152502750275,0.7289260176017601,133
189,1.3638696597277679e-06,0.6475513869735419,0.787329359831985,0.8625956410490903,0.7281095297029703,0.7289260176017601,133
190,1.1052129398531507e-06,0.6475474822573136,0.7873390829184816,0.8630632691585323,0.7280751512651266,0.7289260176017601,133
191,8.735930673024806e-07,0.6475418260843767,0.7873585290914747,0.86325693084593,0.727989205170517,0.7289260176017601,133
192,6.690733646361857e-07,0.6475395102937102,0.7873232829029247,0.8632838524738685,0.7279634213421342,0.7289260176017601,133
193,4.917097454988584e-07,0.6475361610096882,0.7873342213752333,0.8633264919581062,0.7280063943894389,0.7289260176017601,133
194,3.415506993330153e-07,0.6475338974055401,0.7873560983198507,0.8633498753717106,0.7280321782178217,0.7289260176017601,133
195,2.1863727812254653e-07,0.6475292094464471,0.78734394446173,0.863255740818542,0.7280235836083608,0.7289260176017601,133
196,1.230030851695263e-07,0.647525726821605,0.7873208521313005,0.8632253452365023,0.7280235836083608,0.7289260176017601,133
197,5.467426590739511e-08,0.6475229693927895,0.7873402983042938,0.8632507573063224,0.7280235836083608,0.7289260176017601,133
198,1.3669500753099585e-08,0.6475212638913732,0.7873500213907902,0.8632332652446592,0.7280321782178217,0.7289260176017601,133
199,0.0,0.6475203149646577,0.7873536675482266,0.8632352650493417,0.7280321782178217,0.7289260176017601,133
